county_name,precinct_name,yes_votes,no_votes
Stoddard,BERNIE RURAL,162,207
Stoddard,DEXTER 1,389,317
Stoddard,DEXTER 2,459,522
Stoddard,DEXTER 3,290,251
Stoddard,DEXTER RURAL,761,904
Stoddard,PYLE,59,91
Stoddard,LEORA,128,186
Stoddard,ADVANCE RURAL,155,215
Stoddard,GRAY RIDGE,42,60
Stoddard,ADVANCE CITY,228,236
Stoddard,BELL CITY,181,261
Stoddard,BERNIE CITY,319,232
Stoddard,BLOOMFIELD CITY,289,264
Stoddard,DUDLEY,90,75
Stoddard,ESSEX,140,156
Stoddard,PUXICO CITY,127,128
Stoddard,ABSENTEE,389,361
Stoddard,PUXICO RURAL,275,350
Stone,ALPINE,201,77
Stone,CASS,376,246
Stone,FLAT CREEK A,474,241
Stone,FLAT CREEK B,171,107
Stone,GRANT,135,139
Stone,HURLEY,200,216
Stone,LINCOLN,127,143
Stone,MCKINLEY,91,96
Stone,PIERCE,364,255
Stone,PINE A,588,387
Stone,PINE B,539,335
Stone,PONCE DE LEON,144,97
Stone,RUTH A,877,549
Stone,RUTH B CITY,688,362
Stone,RUTH B RURAL,902,432
Stone,RUTH C,1051,658
Stone,RUTH C RURAL,175,122
Stone,UNION,115,127
Stone,WASHINGTON,352,272
Stone,WILLIAMS,299,165
Stone,SUNSET COVE,177,111
Stone,ABSENTEE,828,467
Sullivan,BROWNING,22,23
Sullivan,GREEN CASTLE,45,40
Sullivan,GREEN CITY,133,152
Sullivan,HARRIS,14,20
Sullivan,MYSTIC,23,26
Sullivan,NEWTOWN,45,54
Sullivan,OSGOOD,19,12
Sullivan,NORTH POLK,85,93
Sullivan,WINIGAN,46,39
Sullivan,HUMPHREYS & TAYLOR,29,20
Sullivan,"S. POLK, REGER, PL. HILL",130,150
Sullivan,WEST POLK & ASBURY,160,124
Sullivan,POLLOCK & BOYNTON,49,74
Sullivan,ABSENTEE,146,140
Taney,BRADLEYVILLE,127,164
Taney,MARK TWAIN,151,100
Taney,BOSTON CENTER,270,175
Taney,BRANSON 1,693,499
Taney,BRANSON 2,800,452
Taney,BRANSON 3,843,541
Taney,CEDARCREEK,139,81
Taney,MERRIAM WOODS,357,172
Taney,WALNUT SHADE,591,503
Taney,ROCKAWAY BEACH,231,113
Taney,HOLLISTER 1,799,483
Taney,HOLLISTER 2,776,469
Taney,HOLLISTER 3,615,440
Taney,KIRBYVILLE,364,229
Taney,FORSYTH 1,529,384
Taney,FORSYTH 2,990,598
Taney,KISSEE MILLS,326,167
Taney,TANEYVILLE,280,219
Taney,NORTH BRANSON,982,768
Taney,SKYLINE,317,209
Taney,MT. BRANSON,710,588
Taney,ABSENTEE,1158,610
Texas,ABSENTEE,478,351
Texas,CABOOL,698,738
Texas,CLEAR SPRING,83,83
Texas,DUNN,295,286
Texas,FAIRVIEW,178,224
Texas,HOUSTON,918,909
Texas,LICKING,800,831
Texas,R'VILLE,268,318
Texas,ROBY,358,296
Texas,SUCCESS,226,202
Texas,S'VILLE,275,318
Vernon,SCHELL CITY,106,179
Vernon,VIRGIL,63,110
Vernon,SHELDON,261,281
Vernon,BRONAUGH,60,80
Vernon,FIRST BAPTIST CHURCH,380,279
Vernon,HOME EC. BUILDING,229,143
Vernon,UNITED METHODIST CHURCH,292,201
Vernon,NATIONAL GUARD ARMORY,311,246
Vernon,YMCA,377,353
Vernon,MILO FIRE BARN,140,196
Vernon,COURTHOUSE,479,414
Vernon,HARWOOD TOWN HALL,120,161
Vernon,DEERFIELD BAPTIST CHURCH,97,129
Vernon,MOUNDVILLE COMMUITY BUILDING,108,124
Vernon,METZ METHODIST CHURCH,110,123
Vernon,WALKER COMMUNITY BUILDING,78,117
Vernon,ABSENTEE,355,277
Vernon,FEDERAL,0,0
Vernon,INTRASTATE,0,0
Vernon,PROVISIONAL,4,2
Warren,CONCORD HILL,100,122
Warren,DUTZOW,377,361
Warren,NORTH ELKHORN,250,224
Warren,GORE CASE,26,63
Warren,HICKORY GROVE NORTH,909,645
Warren,HOPEWELL,254,282
Warren,MARTHASVILLE SOUTHWEST,224,212
Warren,PENDLETON,461,419
Warren,TRUESDALE,104,68
Warren,WALNUT GROVE,118,116
Warren,WARRENTON WARD 1,434,369
Warren,WARRENTON WARD 2,517,356
Warren,WARRENTON WARD 3,392,322
Warren,WEEKS,245,211
Warren,WRIGHT CITY WARD 1,438,231
Warren,WRIGHT CITY WARD 2,355,279
Warren,LAKE SHERWOOD,282,176
Warren,INNSBROOK,199,127
Warren,HICKORY GROVE SOUTH,430,354
Warren,SOUTH ELKHORN/MACEDONIA,689,602
Warren,HOLSTEIN/SMITH CREEK,139,137
Warren,LAKEVIEW ESTATES,123,84
Warren,FEDERAL,0,0
Warren,ABSENTEE,485,345
Washington,ALGIRE,226,161
Washington,BELGRADE,173,207
Washington,CALEDONIA,168,143
Washington,CRUISE,299,198
Washington,EBO,196,147
Washington,IRONDALE,267,237
Washington,OLD MINES,513,362
Washington,PLEASANT POINT,39,36
Washington,RICHWOODS,274,161
Washington,SHIRLEY,148,126
Washington,STONY POINT,358,400
Washington,CITY HALL - A/WARD II,470,415
Washington,COURTHOUSE - A/WARD I,377,314
Washington,ABSENTEE,393,310
Wayne,CYC P-W1/P-W1/PCHTREE,632,678
Wayne,GRNVILLE CTY HALL/LODI/SILVA,253,375
Wayne,WILLIAMSVILLE CITY HALL,129,149
Wayne,MILL SPRING VILLAGE HALL,134,137
Wayne,FAITH BAPTIST CHURCH,412,321
Wayne,TURKEY CREEK BAPT CRH/CASCADE/CLUBB,45,52
Wayne,PCC-PATT/BRUNOT/SMITH MILL,253,239
Wayne,LOWNDES FIREHOUSE,67,77
Wayne,HWY MISSIONARY CHURCH,114,94
Wayne,ABSENTEE,196,169
Webster,BENTON,1103,785
Webster,FORDLAND,724,515
Webster,DIGGINS,258,233
Webster,HIGH PRAIRIE,237,193
Webster,JACKSON,348,285
Webster,MARSHFIELD EAST,835,602
Webster,NORTHVIEW - B,269,201
Webster,MARSHFIELD WEST,693,419
Webster,EAST OZARK & NORTHVIEW A,803,709
Webster,FINLEY-HAZELWOOD,740,688
Webster,NIANGUA-UNION,427,404
Webster,WASHINGTON-GRANT,972,798
Webster,"ABSENTEE, PROVISIONAL & CENTRAL",640,354
Worth,ALLEN,25,45
Worth,EAST FLETCHALL,77,78
Worth,GREENE,23,53
Worth,MIDDLE FORK,28,50
Worth,SMITH,37,44
Worth,WEST FLETCHALL,86,116
Worth,WEST UNION,53,76
Worth,ABSENTEE,58,47
Wright,MOUNTAIN GROVE NORTH,389,386
Wright,MOUNTAIN GROVE SOUTH,414,457
Wright,CLARK NORWOOD,233,343
Wright,MANSFIELD,685,671
Wright,FAIRVIEW,314,472
Wright,HARTVILLE,300,399
Wright,LITTLE CREEK,164,193
Wright,MANES,115,208
Wright,GROVESPRING,230,358
Wright,ABSENTEE,170,182
